bios,country,name,poembios,country,name,poem 
,,, 
"['Poetry International Weblog', <br>
“Godzilla in Mexico”<br/>
“Lisa”</br>]",['Chile'],Roberto Bolaño,"[<span style=""font-family: 'Georgia',serif; color: #333333;"">Hear me, my son: bombs were falling<br>
over Mexico City<br/>
but no one noticed. The air spread poison through<br/>
the streets and open windows.<br/>
You’d just finished breakfast and were watching<br/>
cartoons on TV.<br/>
I was reading in the next room<br/>
when I knew we were going to die.<br/>
Despite the dizziness and nausea I dragged myself<br/>
to the kitchen and found you on the floor.<br/>
We hugged. You asked what was happening<br/>
and I didn’t tell you we were on death’s telethon<br/>
but I whispered: we are going on a journey,<br/>
you and I, together, don’t be afraid.<br/>
When it left, death didn’t even<br/>
close our eyes.<br/>
What are we? you asked a week a year later,<br/>
ants, bees, wrong numbers<br/>
in the big spoiled soup of chance?<br/>
We’re human beings, my son, nearly birds,<br/>
public heroes and secrets.</br></span>]"
"['Poetry International 1', <br>
“My Muse”</br>]",['Germany'],Heinrich Böll,"[<strong>My Muse<br>
</br></strong>, '(Translated by William Pitt Root and Hannelore Quander-Rattee)']"
"['Poetry International 5', <br>
“Sweets”</br>]",['Australia'],Bev Braune,"[<strong>Sweets</strong>, '\r\n\r\nI meet two large women with boxes of sweets,\r\nthe wrappers opening with curled edges.\r\nInside, nuts are glassed in blood-red sugar,\r\nrolled in waves of chocolate.\r\nThe women lift their fingers to paint my lips\r\nlike old friends dropping in for a delicious visit.\r\nThe two, so sure on pleasure,\r\ntake me close to their breasts,\r\ntake me into the light-filled and glistening case,\r\ncurve their sweet palms to my face,\r\npull baubles of perfume from my throat,\xa0\r\nturn every moment into flight,\r\nand I am swallowed up by the mouth of waking-up\r\nwith dreams on my lips and my tongue on fire.']"
"['Poetry International 6', <br>
“When You Are Old”</br>]['Poetry International 10', <br/>, '\n“Prince Charming’s Confession”']",['United States'],Mark Brazaitis,"['If the songs we knew should live as long as you live,', <br>
and in your late hours, you hear them<br>
bellowing from a tienda or on a bus, blaring,<br/>
you’ll think of the boys who danced them with you first.<br/>
The places we’ve been you’ve been before<br/>
and you’ll go again, with other men,<br/>
each visit erasing a little more of me<br/>
until I am less than a palimpsest.<br/>
Even the kisses we shared will be eclipsed<br/>
by fierier lips.<br/>
How will you remember me<br/>
when you are old and gray and tired?<br/>
Will I be forced to pull my head from the stars<br/>
and humble poetry by banging on your door?</br></br>]"
"['Poetry International 18/19', <br>
“Where They Burn Books”</br>]",['Germany'],Bertolt Brecht,"['When the regime ordered the dangerous', <br>
books be openly burned, alle alle oxen<br>
were coerced and wheelbarrows of books driven<br/>
to the stake. A banished poet, one of the best,<br/>
surveying the list of the burned,<br/>
was incensed. His books<br/>
had been forgotten. He hurry, hurry, hurried<br/>
to his desk and wrote a letter to the powers that read.<br/>
Burn me! he penned, quill trembling<br/>
with fury, burn me! Don’t do this<br/>
to me! Don’t leave me out! Haven’t I<br/>
always reported the truth in my books? And now<br/>
you brand me a liar! I order you:<br/>
burn me!</br></br>]"
"['Poetry International 1', <br>
“It’s Like This—”</br>]",['English'],Jacque Vaught Brogan,[<strong>It’s Like This—</strong>]
"['Poetry International 20/21', <br>
“Found: Messiah”</br>]",['United States'],Jericho Brown,"[<em>Blog Entry from “The Dumb, the Bad, and the Dead”</em>]"
"['Poetry International 5', <br>
“Catechism of the Sea” </br>]",['United States'],Christopher Buckley,"['In those days, we accepted the spindrift\r\n   from the breakers, the glitter\r\n\r\nOn the high wings of birds as the bright\r\n   evidence of a life everlasting.\r\n\r\nCorroboration arrives in the alliteration\r\n   of waves, a tender star or two\r\n\r\nClinging to the tassel-ends of heaven,\r\n   a cloud, light as our paper souls,\r\n\r\nCleaned and pressed like a Sunday suit. We were\r\n   given to the immaculate sands\r\n\r\nThe incomparable charity of the sky,\r\n   and in autumn, only minor\r\n\r\nDisruptions of dust spun up at street corners,\r\n   the glint from mica and the foil\r\n\r\nOf gum wrappers causing us to momentarily\r\n   close our eyes—as close as we came\r\n\r\nTo death, unrecognized there or in the storm\r\n   troughs spiking a slate-dark sea.\r\n\r\nOur hearts were white as our uniform shirts,\r\n   as the wild fields of alyssum,\r\n\r\nAnd I learned nothing of set theory and equations\r\n   scrawled across the blackboards\r\n\r\nWas sent out to clap erasers, returning with the unequal\r\n   properties of silence and covered\r\n\r\nIn a powdered veil of chalk, happily, for years, taken\r\n   as I was with the wobbly grandeur\r\n\r\nOf the blue. Now, so much lost, so much taken away\r\n   with the absolute gravity, grind\r\n\r\nSpin and brine of every invisible law, phrases\r\n   fly out the window to no one,\r\n\r\nMore darkness recited among the stars.\r\n   whatever I’ve been talking about\r\n\r\nNo longer seems to be the point—the ocean\r\n   can’t breathe, the revisions\r\n\r\nOf the past will never save us now. It’s all\r\n   a fog inside me, refusing to burn off,\r\n\r\nTo offer up the rote responses to the choruses\r\n   of salt testifying to nothing,\r\n\r\nThe nonsense it all comes to like the first\r\n   day of summer and school reports\r\n\r\nFor science torn from my binder and tossed\r\n   onto the winds, so help me.\r\n\r\nNow alone, I see the clouds under sail,\r\n   embarking out there for a port\r\n\r\nWhere the air ends, where all that waits\r\n   for us is the heavy ringing of\r\n\r\nThe sea’s dull bells. Pick any five men\r\n   mumbling in their coast, drifting\r\n\r\nOn the cliff-side benches, an on-shore breeze\r\n   at their unmetaphysical throats\r\n\r\nAnd see how many words of allegiance or joy\r\n   can be squeezed out at this late date.\r\n\r\nMake something of the one palm tree whose green\r\n   fronds are comparatively glorious\r\n\r\nAnd resist the graceless rip and under-tow—\r\n   it’s just that way with God.']"
"['Poetry International 5', <br>
“Sky/Branches/Sky”<br/>
“When You Ask About Your Native Country”</br>]['Poetry International 10', <br/>, '\n“Picnic in Stone”']",['United States'],Beverly Burch,[<strong>Sky/Branches/Sky</strong>]
"['Poetry International 20/21', <br>
“Winter”</br>]",['United Kingdom'],John Burnside,"['Imagine I loved you still and nights like these', <br>
were visitations,<br>
an endless Pentecost of lips and hands<br/>
and bodies resurrected in their beds,<br/>
not mine, or yours, but given, like snowfall.</br></br>]"
"['Poetry International 6', <br>
“Ring of Fire”</br>]",['United States'],E. G. Burrows,"['On clear days, wisps of steam', <br>
drift from one cone to another,<br>
kettles near boil or cooling<br/>
on several horizons, but which<br/>
after so many centuries will blow?<br/>
One did, famously. Who’s next?</br></br>]"
"['Poetry International 6', <br>
“Pomegranates”</br>]",['United States'],Rick Bursky,[<strong>Pomegranates</strong>]
"['Poetry International 7/8', <br>
“Caliban”</br>]",['Ghana'],Abena Busia,"[<span style=""font-weight: 400;"">This tongue that I have mastered<br>
</br></span>, <span style=""font-weight: 400;"">has mastered me; </span>]"
['Cathleen Calbert was featured in Volume V of Poetry International. '],['United States'],Cathleen Calbert,[<strong>Woman Without Children</strong>]
"['Poetry International 22/23', <br>
“somewhere i have never travelled, gladly beyond my front door”</br>]",['United States'],e. e. cattings,"['somewhere i have never travelled, gladly beyond', <br>
my front door, your eyes are the color of wet-food:<br/>
in your most frail petting are things which enclose me,<br/>
or which i cannot swat because they are too near</br>]"
"['Date of Birth: March 30, 1844']",['Romania'],Paul Celan,"[<span style=""font-family: 'Georgia',serif; color: #333333;"">Put the words in the dead man’s grave,<br>
the words he spoke in order to live.<br>
Cradle his head among them<br/>
let him feel<br/>
the tongues of longing,<br/>
the tongs.</br></br></span>]"
"['Poetry International 20/21', <br>
“The Bridge over the Border”</br>]",['United Kingdom'],Kate Clanchy,"['Here, I should surely think of home –', <br>
my country and the neat steep town<br>
where I grew up: its banks of cloud,<br/>
the winds and changing, stagey light,<br/>
its bouts of surly, freezing rain, or failing that,</br></br>]"
"['Date of Birth: February 12, 1960']",['Canada'],George Elliott Clarke,['\xa0']
"['Poetry International Issue 5', <br>
“Ad Nauseam”<br/>
“The Unexpressed”</br>]",['None Listed'],Wanda Coleman,"[<strong>Ad Nauseam</strong>, '\r\n\xa0 \xa0 \xa0-After Karl Shapiro\r\n\r\n']"
"['Date of Birth: September 29, 1950']",['Aruba'],Merle Collins,['\xa0']
"['Poetry International 10', <br>
“Contemporary”</br>]",['United States'],Billy Collins,"['It is too late in the day', <br>
to make up a fable about a princess<br>
and a toad with a jewel in its forehead,</br></br>]"
['Date of Birth: 1967'],['South Africa'],Lisa Combrinck,"[<span style=""font-weight: 400;"">The problem with words<br>
</br></span>, <span style=""font-weight: 400;"">is that they weaken us.<br>
</br></span>, <span style=""font-weight: 400;"">They imprison our love<br/>
</span>, <span style=""font-weight: 400;"">like print on a page.</span>]"
"['Poetry International 1', <br>
“For Hamlet”<br/>
“In Possibility”</br>]",['United States'],Peter Cooley,[<strong>For Hamlet</strong>]
['Robert Cooperman was featured in Volume V of Poetry International.'],['United States'],Robert Cooperman,"[<strong>Walking Through a Forest in the Rain: Near Levet, France </strong>, <br>
<strong>     (Four Our Twenty-Fifth Anniversary)</strong></br>]"
"['from KEEL II. The past survives inside my mind: somehow they are still alive: all their bodies side-by-side surface, blister sea to breathe azure. Above, below, above their eyes sunk…']",['United States'],Brandon Courtney,"['The past survives inside my mind:', <br>
somehow they are still alive:<br>
all their bodies side-by-side surface,<br/>
blister sea to breathe azure.<br/>
Above, below, above their eyes<br/>
sunk below the gulf, labia sunrise<br/>
knives, refracts and yaws,<br/>
which warps the tongue-reed<br/>
and water-mouthed.<br/>
Salt and dulse drapes like hoarfrost<br/>
from their ghosts. Crowned<br/>
in riptide, labor pain, they dislocate<br/>
the strings from harps, become<br/>
the absence of song. The sea remains<br/>
the sea, no matter how much salt<br/>
the lifeless need to spin their haloes.</br></br>]"
"['Date of Birth: November 21, 1945 ']",['United States'],Barbara Crooker,[<strong>The Gyre</strong>]
"['Trances I. Automatic pilot: I come to and wonder how I got to Elizabeth Street, half way home. I shrink my focus till my attention is on the gear shift…']",['United States'],Mary Crow,[<strong>Trances</strong>]
"['Poetry International 12', <br>
“Dogwood”</br>]",['United States'],Christopher Cunningham,"['The dogwood whispers', <br>
into bloom, white cross blossoms<br>
pronounced in a hush,</br></br>]"
['Co-winner of the 2019 #DignityNotDetention Detainee Prize judged by Ilya Kaminsky \xa0 Untitled (Am I an Immigrant) Am I an immigrant or someone seeking justice Am I an immigrant or…'],['Eritrea'],Daniel B.,"[<em><strong>Co-winner of the 2019 <a href=""https://poetryinternational.sdsu.edu/contests/contests_dignity.html"">#DignityNotDetention Detainee Prize</a></strong></em>]"
"['Selections from C\u200banti di un luogo abbandonato', <br>
Songs of a World Abandoned<br>
Translations by Kayla Rodney and Janel Spencer</br></br>]",['Italy'],Azzurra D’Agostino,"['Un casolare e intorno campi', <br/>, '\nche cambiano colore e non lo sanno.', <br/>, '\nNon arrivano fin qui tutti i rumori', <br/>, '\ndi quello che era un posto da abitare:', <br/>, '\nl’aia, il cane, lo zampettare', <br/>, '\ndei topi, forse una canzone', <br/>, '\ne il rimescolare della fame', <br/>, '\ndi uomini e bestie.', <br/>, '\nDicono sia stata anche felice', <br/>, '\nquesta campagna.', <br/>, '\nI sassi e l’ardesia posati', <br/>, '\nnel duro del presente', <br/>, '\nrestano in piedi adesso', <br/>, '\nin un tempo che non è per loro.', <br/>, '\nRestano in piedi come i ciliegi', <br/>, '\nche arrossano la terra', <br/>, '\nin silenzio. Noi siamo', <br/>, '\nun po’ più giù, di poco,', <br/>, '\nin una solitudine bianca,', <br/>, '\ndisinfettata, che non s’immaginava.']"
"['Poetry International V', <br>
“Poem for the Year of the Buffalo”</br>]",['Vietnam'],Lâm Thị Mỹ Dạ,"['I was born in the year of the buffalo', <br>
A year that brings many troubles<br>
A buffalo toils all year round<br/>
Works hard but never grumbles</br></br>]"
